-34.25,-64.45
-34.3,-64.45
-34.35,-64.45
-34.4,-64.45
-34.45,-64.45
-34.5,-64.45
-34.55,-64.45
-34.6,-64.45
-34.65,-64.45
-34.7,-64.45
-34.75,-64.45
-31.6,-64.4
-31.65,-64.4
-31.7,-64.4
-31.75,-64.4
-31.8,-64.4
-31.85,-64.4
-31.9,-64.4
-31.95,-64.4
-32,-64.4
-32.05,-64.4
-32.1,-64.4
-32.15,-64.4
-32.2,-64.4
-32.25,-64.4
-32.3,-64.4
-32.35,-64.4
-32.4,-64.4
-32.45,-64.4
-32.5,-64.4
-32.55,-64.4
-32.6,-64.4
-32.65,-64.4
-32.7,-64.4
-32.75,-64.4
-32.8,-64.4
-32.85,-64.4
-32.9,-64.4
-32.95,-64.4
-33,-64.4
-33.05,-64.4
-33.1,-64.4
-33.15,-64.4
-33.2,-64.4
-33.25,-64.4
-33.3,-64.4
-33.35,-64.4
-33.4,-64.4
-33.45,-64.4
-33.5,-64.4
-33.55,-64.4
-33.6,-64.4
-33.65,-64.4
-33.7,-64.4
-33.75,-64.4
-33.8,-64.4
-33.85,-64.4
-33.9,-64.4
-33.95,-64.4
-34,-64.4
-34.05,-64.4
-34.1,-64.4
-34.15,-64.4
-34.2,-64.4
-34.25,-64.4
-34.3,-64.4
-34.35,-64.4
-34.4,-64.4
-34.45,-64.4
-34.5,-64.4
-34.55,-64.4
-34.6,-64.4
-34.65,-64.4
-34.7,-64.4
-34.75,-64.4
-31.6,-64.35
-31.65,-64.35
-31.7,-64.35
-31.75,-64.35
-31.8,-64.35
-31.85,-64.35
-31.9,-64.35
-31.95,-64.35
-32,-64.35
-32.05,-64.35
-32.1,-64.35
-32.15,-64.35
-32.2,-64.35
-32.25,-64.35
-32.3,-64.35
-32.35,-64.35
-32.4,-64.35
-32.45,-64.35
-32.5,-64.35
-32.55,-64.35
-32.6,-64.35
-32.65,-64.35
-32.7,-64.35
-32.75,-64.35
-32.8,-64.35
-32.85,-64.35
-32.9,-64.35
-32.95,-64.35
-33,-64.35
-33.05,-64.35
-33.1,-64.35
-33.15,-64.35
-33.2,-64.35
-33.25,-64.35
-33.3,-64.35
-33.35,-64.35
-33.4,-64.35
-33.45,-64.35
-33.5,-64.35
-33.55,-64.35
-33.6,-64.35
-33.65,-64.35
-33.7,-64.35
-33.75,-64.35
-33.8,-64.35
-33.85,-64.35
-33.9,-64.35
-33.95,-64.35
-34,-64.35
-34.05,-64.35
-34.1,-64.35
-34.15,-64.35
-34.2,-64.35
-34.25,-64.35
-34.3,-64.35
-34.35,-64.35
-34.4,-64.35
-34.45,-64.35
-34.5,-64.35
-34.55,-64.35
-34.6,-64.35
-34.65,-64.35
-34.7,-64.35
-34.75,-64.35
-31.6,-64.3
-31.65,-64.3
-31.7,-64.3
-31.75,-64.3
-31.8,-64.3
-31.85,-64.3
-31.9,-64.3
-31.95,-64.3
-32,-64.3
-32.05,-64.3
-32.1,-64.3
-32.15,-64.3
-32.2,-64.3
-32.25,-64.3
-32.3,-64.3
-32.35,-64.3
-32.4,-64.3
-32.45,-64.3
-32.5,-64.3
-32.55,-64.3
-32.6,-64.3
-32.65,-64.3
-32.7,-64.3
-32.75,-64.3
-32.8,-64.3
-32.85,-64.3
-32.9,-64.3
-32.95,-64.3
-33,-64.3
-33.05,-64.3
-33.1,-64.3
-33.15,-64.3
-33.2,-64.3
-33.25,-64.3
-33.3,-64.3
-33.35,-64.3
-33.4,-64.3
-33.45,-64.3
-33.5,-64.3
-33.55,-64.3
-33.6,-64.3
-33.65,-64.3
-33.7,-64.3
-33.75,-64.3
-33.8,-64.3
-33.85,-64.3
-33.9,-64.3
-33.95,-64.3
-34,-64.3
-34.05,-64.3
-34.1,-64.3
-34.15,-64.3
-34.2,-64.3
-34.25,-64.3
-34.3,-64.3
-34.35,-64.3
-34.4,-64.3
-34.45,-64.3
-34.5,-64.3
-34.55,-64.3
-34.6,-64.3
-34.65,-64.3
-34.7,-64.3
-34.75,-64.3
-31.6,-64.25
-31.65,-64.25
-31.7,-64.25
-31.75,-64.25
-31.8,-64.25
-31.85,-64.25
-31.9,-64.25
-31.95,-64.25
-32,-64.25
-32.05,-64.25
-32.1,-64.25
-32.15,-64.25
-32.2,-64.25
-32.25,-64.25
-32.3,-64.25
-32.35,-64.25
-32.4,-64.25
-32.45,-64.25
-32.5,-64.25
-32.55,-64.25
-32.6,-64.25
-32.65,-64.25
-32.7,-64.25
-32.75,-64.25
-32.8,-64.25
-32.85,-64.25
-32.9,-64.25
-32.95,-64.25
-33,-64.25
-33.05,-64.25
-33.1,-64.25
-33.15,-64.25
-33.2,-64.25
-33.25,-64.25
-33.3,-64.25
-33.35,-64.25
-33.4,-64.25
-33.45,-64.25
-33.5,-64.25
-33.55,-64.25
-33.6,-64.25
-33.65,-64.25
-33.7,-64.25
-33.75,-64.25
-33.8,-64.25
-33.85,-64.25
-33.9,-64.25
-33.95,-64.25
-34,-64.25
-34.05,-64.25
-34.1,-64.25
-34.15,-64.25
-34.2,-64.25
-34.25,-64.25
-34.3,-64.25
-34.35,-64.25
-34.4,-64.25
-34.45,-64.25
-34.5,-64.25
-34.55,-64.25
-34.6,-64.25
-34.65,-64.25
-34.7,-64.25
-34.75,-64.25
-31.6,-64.2
-31.65,-64.2
-31.7,-64.2
-31.75,-64.2
-31.8,-64.2
-31.85,-64.2
-31.9,-64.2
-31.95,-64.2
-32,-64.2
-32.05,-64.2
-32.1,-64.2
-32.15,-64.2
-32.2,-64.2
-32.25,-64.2
-32.3,-64.2
-32.35,-64.2
-32.4,-64.2
-32.45,-64.2
-32.5,-64.2
-32.55,-64.2
-32.6,-64.2
-32.65,-64.2
-32.7,-64.2
-32.75,-64.2
-32.8,-64.2
-32.85,-64.2
-32.9,-64.2
-32.95,-64.2
-33,-64.2
-33.05,-64.2
-33.1,-64.2
-33.15,-64.2
-33.2,-64.2
-33.25,-64.2
-33.3,-64.2
-33.35,-64.2
-33.4,-64.2
-33.45,-64.2
-33.5,-64.2
-33.55,-64.2
-33.6,-64.2
-33.65,-64.2
-33.7,-64.2
-33.75,-64.2
-33.8,-64.2
-33.85,-64.2
-33.9,-64.2
-33.95,-64.2
-34,-64.2
-34.05,-64.2
-34.1,-64.2
-34.15,-64.2
-34.2,-64.2
-34.25,-64.2
-34.3,-64.2
-34.35,-64.2
-34.4,-64.2
-34.45,-64.2
-34.5,-64.2
-34.55,-64.2
-34.6,-64.2
-34.65,-64.2
-34.7,-64.2
-34.75,-64.2
-31.6,-64.15
-31.65,-64.15
-31.7,-64.15
-31.75,-64.15
-31.8,-64.15
-31.85,-64.15
-31.9,-64.15
-31.95,-64.15
-32,-64.15
-32.05,-64.15
-32.1,-64.15
-32.15,-64.15
-32.2,-64.15
-32.25,-64.15
-32.3,-64.15
-32.35,-64.15
-32.4,-64.15
-32.45,-64.15
-32.5,-64.15
-32.55,-64.15
-32.6,-64.15
-32.65,-64.15
-32.7,-64.15
-32.75,-64.15
-32.8,-64.15
-32.85,-64.15
-32.9,-64.15
-32.95,-64.15
-33,-64.15
-33.05,-64.15
-33.1,-64.15
-33.15,-64.15
-33.2,-64.15
-33.25,-64.15
-33.3,-64.15
-33.35,-64.15
-33.4,-64.15
-33.45,-64.15
-33.5,-64.15
-33.55,-64.15
-33.6,-64.15
-33.65,-64.15
-33.7,-64.15
-33.75,-64.15
-33.8,-64.15
-33.85,-64.15
-33.9,-64.15
-33.95,-64.15
-34,-64.15
-34.05,-64.15
-34.1,-64.15
-34.15,-64.15
-34.2,-64.15
-34.25,-64.15
-34.3,-64.15
-34.35,-64.15
-34.4,-64.15
-34.45,-64.15
-34.5,-64.15
-34.55,-64.15
-34.6,-64.15
-34.65,-64.15
-34.7,-64.15
-34.75,-64.15
-31.6,-64.1
-31.65,-64.1
-31.7,-64.1
-31.75,-64.1
-31.8,-64.1
-31.85,-64.1
-31.9,-64.1
-31.95,-64.1
-32,-64.1
-32.05,-64.1
-32.1,-64.1
-32.15,-64.1
-32.2,-64.1
-32.25,-64.1
-32.3,-64.1
-32.35,-64.1
-32.4,-64.1
-32.45,-64.1
-32.5,-64.1
-32.55,-64.1
-32.6,-64.1
-32.65,-64.1
-32.7,-64.1
-32.75,-64.1
-32.8,-64.1
-32.85,-64.1
-32.9,-64.1
-32.95,-64.1
-33,-64.1
-33.05,-64.1
-33.1,-64.1
-33.15,-64.1
-33.2,-64.1
-33.25,-64.1
-33.3,-64.1
-33.35,-64.1
-33.4,-64.1
-33.45,-64.1
-33.5,-64.1
-33.55,-64.1
-33.6,-64.1
-33.65,-64.1
-33.7,-64.1
-33.75,-64.1
-33.8,-64.1
-33.85,-64.1
-33.9,-64.1
-33.95,-64.1
-34,-64.1
-34.05,-64.1
-34.1,-64.1
-34.15,-64.1
-34.2,-64.1
-34.25,-64.1
-34.3,-64.1
-34.35,-64.1
-34.4,-64.1
-34.45,-64.1
-34.5,-64.1
-34.55,-64.1
-34.6,-64.1
-34.65,-64.1
-34.7,-64.1
-34.75,-64.1
-31.6,-64.05
-31.65,-64.05
-31.7,-64.05
-31.75,-64.05
-31.8,-64.05
-31.85,-64.05
-31.9,-64.05
-31.95,-64.05
-32,-64.05
-32.05,-64.05
-32.1,-64.05
-32.15,-64.05
-32.2,-64.05
-32.25,-64.05
-32.3,-64.05
-32.35,-64.05
-32.4,-64.05
-32.45,-64.05
-32.5,-64.05
-32.55,-64.05
-32.6,-64.05
-32.65,-64.05
-32.7,-64.05
-32.75,-64.05
-32.8,-64.05
-32.85,-64.05
-32.9,-64.05
-32.95,-64.05
-33,-64.05
-33.05,-64.05
-33.1,-64.05
-33.15,-64.05
-33.2,-64.05
-33.25,-64.05
-33.3,-64.05
-33.35,-64.05
-33.4,-64.05
-33.45,-64.05
-33.5,-64.05
-33.55,-64.05
-33.6,-64.05
-33.65,-64.05
-33.7,-64.05
-33.75,-64.05
-33.8,-64.05
-33.85,-64.05
-33.9,-64.05
-33.95,-64.05
-34,-64.05
-34.05,-64.05
-34.1,-64.05
-34.15,-64.05
-34.2,-64.05
-34.25,-64.05
-34.3,-64.05
-34.35,-64.05
-34.4,-64.05
-34.45,-64.05
-34.5,-64.05
-34.55,-64.05
-34.6,-64.05
-34.65,-64.05
-34.7,-64.05
-34.75,-64.05
-31.6,-64
-31.65,-64
-31.7,-64
-31.75,-64
-31.8,-64
-31.85,-64
-31.9,-64
-31.95,-64
-32,-64
-32.05,-64
-32.1,-64
-32.15,-64
-32.2,-64
-32.25,-64
-32.3,-64
-32.35,-64
-32.4,-64
-32.45,-64
-32.5,-64
-32.55,-64
-32.6,-64
-32.65,-64
