"stationID","geom","obsTimeLocal","precipTotal_mm"
IROSAR100,POINT (-60.661 -32.934),2025-01-13 19:44:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 19:49:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 19:54:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 19:59:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 20:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 21:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:04:44.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:09:48.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:14:52.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:19:56.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 22:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-13 23:59:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 00:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 01:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 02:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 03:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 04:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:49:17.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 05:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 06:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 07:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 08:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 09:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 10:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 11:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 12:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 13:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 14:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 15:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 16:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 17:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 18:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 19:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 20:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:44:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:49:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:54:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 21:59:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 22:59:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:04:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:09:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:14:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:19:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:24:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:29:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:34:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:39:58.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:44:46.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:49:50.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:54:54.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-14 23:59:59.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:04:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:09:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:14:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:19:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:24:45.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:29:49.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:34:53.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:39:57.000,0.0
IROSAR100,POINT (-60.661 -32.934),2025-01-15 00:44:45.000,0.0
